id,url,role,Topic,title,module,description,lastUpdated,sapHelpLink
80,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_A8492C55689996BF,Cash Manager,Checking Cash Flow Items (Check Details),Checking Cash Flow Items (Check Details),General,Review the detailed information of payment documents.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
81,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_EB25012FF3CD11B5,Warehouse Clerk,Checking Goods Receipts Details,Checking Goods Receipts Details,Warehouse Management (WM),Display the goods receipt fact sheet.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
82,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_E1B00D18E82559A4,Purchaser,Checking Invoice Document,Checking Invoice Document,Procurement (MM-PUR),Complete checking Invoice document verification,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
83,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_63C7EBFA12FF6F96,Cash Manager,Checking of Notifications by Recipients,Checking of Notifications by Recipients,General,Check notifications as recipients assigned to team members for situation monitoring.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
84,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_214B156EB9054497,Internal Sales Representative,Checking Payment Card Status and Reauthorizing Sales Orders,Checking Payment Card Status and Reauthorizing Sales Orders,Sales (SD),Check the payment card status of a sales order and reauthorize a sales order.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
85,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_B8D619853BDF3B82,Employee - Procurement,Checking Purchase Requisitions,Checking Purchase Requisitions,Procurement (MM-PUR),Check and edit your purchase requisitions.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
86,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_7EF30EE5041A55A3,General Ledger Accountant - Intercompany,Checking Reconciliation Balance Reports,Checking Reconciliation Balance Reports,Finance - General Ledger (FI-GL),Check reconciliation balance reports.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
87,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_C2CFB48377677AB9,General Ledger Accountant - Intercompany,Checking Reconciliation Status Overviews,Checking Reconciliation Status Overviews,Finance - General Ledger (FI-GL),"Once you have configured your reconciliation status overview solution (you can configure your own or use SAP Central Business Configuration), you can start checking the reconciliation status overviews for companies.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
88,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_AC8F4532EB16DEA9,Internal Sales Representative,Checking Sales Orders with One-time Payment Cards,Checking Sales Orders with One-time Payment Cards,Sales (SD),Check the credit card data in sales orders with one-time payment cards.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
89,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_F71F6E008EC60EB9,Internal Sales Representative,Checking Sales Orders with Payment Cards,Checking Sales Orders with Payment Cards,Sales (SD),Check the details of payment cards that are used on sales orders.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
90,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_6A048F5C70FF278E,Production Operator - Discrete Manufacturing,Checking Serial Numbers in a Production Order,Checking Serial Numbers in a Production Order,Production (PP),View the list of generated serial numbers for a released production order.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
91,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_D8102F6EC34286BC,Accounts Payable Accountant,Checking Supplier Invoice Lists,Checking Supplier Invoice Lists,Finance - Accounts Payable (FI-AP),Check the supplier invoice list and the supplier invoice details.All supplier invoices are displayed.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
92,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_50E7E0B5F5460084,Internal Sales Representative,Checking the Billing Block Status (BKL),Checking the Billing Block Status (BKL),Sales (SD),Review the billing block status of a credit memo request.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
93,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_25629F2160353A83,Production Planner,Checking the Range of Stock Coverage,Checking the Range of Stock Coverage,Production (PP),Check the coverage of material impacted by material planning.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
94,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_9C757479F868F9A4,General Ledger Accountant,Clearing G/L Accounts,Clearing G/L Accounts,Finance - General Ledger (FI-GL),Post a credit and debit position to a general ledger account. Clear journal entries from the general ledger account.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
95,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_CFA8EC8A562E55BE,General Ledger Accountant,Clearing G/L Accounts,Clearing G/L Accounts - Manually (1GA),Finance - General Ledger (FI-GL),Manually clear open ledger-specific items.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
96,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_BC12AA4C11E613A2,General Ledger Accountant,Clearing G/L Accounts,Clearing G/L Accounts - Manually (J58),Finance - General Ledger (FI-GL),Post general journal entries. Post with clearing open items for an account.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
97,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_A39C0BB312FF4597,General Ledger Accountant,Clearing Open Items Automatically,Clearing Open Items Automatically,Finance - General Ledger (FI-GL),Automatically clear open items.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
98,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_2186A8C5CD65289C,General Ledger Accountant,Clearing Open Items Automatically for the Ledger Group,Clearing Open Items Automatically for the Ledger Group,Finance - General Ledger (FI-GL),Clear open ledger-specific items automatically.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
99,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_64549A5092AA5DBE,Cash Management Specialist,Closing Bank Accounts and Canceling Closing,Closing Bank Accounts and Canceling Closing,Treasury (TR),Close an obsolete bank account and cancel the closing process.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
100,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_AEA656A6E1C05BA3,Cost Accountant - Overhead,Closing Completed Service Orders,Closing Completed Service Orders,Finance - General Ledger (FI-GL),Set the status of a completed service order to closed.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
101,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_8195DAE1CDBA5085,"Accounts Receivable Manager,Accounts Receivable Accountant",Collections and Dispute Management,Collections and Dispute Management,Finance - Accounts Receivable (FI-AR),"Process customer invoice disputes centrally, and protect customer relationships. Proactively manage and collect overdue receivables, identify bad debt risk potential, and take preventative steps to reduce further exposure.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
102,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_98E1A56651EB8DA5,Purchaser,Comparing and Awarding Supplier Quotations,Comparing and Awarding Supplier Quotations,Procurement (MM-PUR),Compare supplier quotation and award the selected quotation.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
103,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_6EA785F840179F92,Cost Accountant - Inventory,Comparing Valuation Alternatives (BEJ),Comparing Valuation Alternatives (BEJ),Finance - General Ledger (FI-GL),Generate reports that compare selected valuation methods.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
104,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_D76EB6E6AE608893,Master Data Specialist - Business Partner Data,Completing Customer Master Data,Completing Customer Master Data,General,Manage specific information for the customer master record.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
105,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_A4F6E67ADD230EAA,Accounts Receivable Accountant,Conducting Customer Contacts,Conducting Customer Contacts,Finance - Accounts Receivable (FI-AR),"Once you've prepared a customer contact, you can conduct customer contacts for open invoices.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
106,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_784FD528EB049A86,Order Fulfillment Manager,Configuring Alternative Control,Configuring Alternative Control,General,Create an alternative control in which you can activate substitution strategy for a specific sales organization and customer.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
107,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_16FB82682597E484,Consolidation Specialist,Configuring Consolidation Using Master Data Configuration with Fiori UI,Configuring Consolidation Using Master Data Configuration with Fiori UI,Finance - Consolidation (FI-LC),Configure consolidation using master data configuration.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
108,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_7C00E9E2F5BD54A4,Consolidation Specialist,Configuring Consolidation Using Organization Structure Creation,Configuring Consolidation Using Organization Structure Creation,Finance - Consolidation (FI-LC),Configure consolidation using organization structure creation.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
109,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_A328B2B72DA5BBA5,Configuration Expert - Business Process Configuration,Configuring Consolidation Using Self Service UI,Configuring Consolidation Using Self Service UI,Configuration / Basis,Learn about the various consolidation configuration options available from the self-service user interface (UI).,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
110,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_327E1159D8A7B494,Master Data Steward,Configuring Data Quality Scores,Configuring Data Quality Scores,Master Data Governance (MDG),Define new dimension categories and dimensions for the data.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
111,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_8CBFD3BB28D89AAB,Order Fulfillment Manager,Configuring Order Fulfillment Responsibilities,Configuring Order Fulfillment Responsibilities,General,Complete configure the order fulfillment responsibilities.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
112,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_532A913C84E567BA,Order Fulfillment Manager,Configuring Substitution Strategy,Configuring Substitution Strategy,General,Configure a substitution strategy in which you define a substitution method and a determination rule.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
113,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_913CB77AAA8AE1A0,Production Operator - Discrete Manufacturing,Confirming Final Assembly,Confirming Final Assembly,Production (PP),Confirm production quantities and activity times for production order operations.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
114,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_97C68111C6702DB5,Production Operator - Discrete Manufacturing,Confirming Production for Semi Finished Products,Confirming Production for Semi Finished Products,Production (PP),"Confirm a production operation, and specify the yield and activity time quantities.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
